WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON,YEAR,SC,HW,SW
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=104617,Z-0211-2012,IMPAX Cardiovascular Results Management (RM) Software Versions RM 2.04.37.04 to RM 7.8 SU2    The IMPAX Cardiovascular suite is a cardiovascular information system providing image archiving and image display and modality study-specific structured reporting.,Results Management (RM) Reporting Module,2,CDRH,11/18/2011,11/18/2011 21:00,7/2/2013,AGFA Corp.,Improper merging of IMPAX Cardiovascular Results Management (RM) reports causes the signed report to become unavailable.,2011,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=103797,Z-0210-2012,"VNS Therapy Aspire HC Generator and VNS, Model 105    Cyberonics, Inc. 100 Cyberonics Blvd., Houston, TX 77058    For implantation in humans to treat Epilepsy and Depression.",VNS Therapy Aspire HC Generator and VNS,2,CDRH,11/18/2011,11/18/2011 21:00,8/20/2012,"Cyberonics, Inc",The devices are being recalled because the output current delivered to the vagus nerve is less than the design intent and there is a potential charge imbalance at the lead cathode and generator-can during stimulation.,2011,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=103932,Z-0325-2012,"VariSource iX, Software Version 1.1, Part Number AL20020000 VariSource iX Afterloader.    The VariSource iX Series High Dose Rate Afterloader system is a computer controlled remote electra/mechanical system used for medical purposes, for placing a NiTiNol wire incorporating an irradiated iridium seed internally or close by, a malignant tumor or tumor bed in a practice known as brachytherapy. The device has up to 20 channels for treatment.","Brachytherapy System, Remote Afterloader",2,CDRH,12/1/2011,12/1/2011 21:00,5/30/2013,"Varian Medical Systems, Inc.",VariSource iX console software may cause incorrect dwell times to be delivered to patient and may result in a mistreatment.,2011,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=105583,Z-0342-2012,Elekta Synergy XVI X-ray Volume Imaging System    To be used as part of radiation therapy treatment process.,Synergy XVI kV Generator,2,CDRH,12/1/2011,12/1/2011 21:00,8/9/2012,"Elekta, Inc.",A small number of sites have experienced situations with kV generator transformers overheating due to a diode failure on the interface board.,2011,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=99188,Z-2113-2011,"Doctors Review System, OB-Windows/OB-View software release numbers 4.1 through 4.1.3, Digisonics, Inc., 3701 Kirby Drive, Houston, TX 77098    OB-Windows provides professional reporting and analysis of fetal growth throughout the gestational period, which can help evaluate clinical situations. OB-View provides image management for the user to capture, view, read, and edit images.",DOCTORS REVIEW SYSTEM,2,CDRH,4/29/2011,4/29/2011 21:00,5/2/2011,"Digisonics, Inc",Study would on occasion have fetal heart rate and/or cervical length on the report that was not entered nor did it belong to that patient.  Software displayed incorrect data for fetal heart rate and cervical length in OB ultrasound reports.,2011,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110712,Z-2078-2012,Siemens syngo.plaza.     Radiological image processing system,Siemens syngo.plaza,2,CDRH,7/26/2012,7/26/2012 21:00,1/14/2014,"Siemens Medical Solutions USA, Inc","Siemens became aware of a potential malfunction when using syngo.plaza with software version VA20C_HF01.  For datasets with distance measurements it can happen, that all images are not loaded to Viewer but no error message is displayed to user.",2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110499,Z-2080-2012,"Bella Blanket Protective Coverlet, for Mammography, 18cm x 25cm or 24cm x 30cm, Product Code: 311.  The purpose of the product is to remove the cold by placing this sheet between the patients breast and the imaging receptor plate.",Bella Blankets,2,CDRH,7/26/2012,,7/9/2013,Beekley Corporation,Imaging artifact can occur on mammogram result,2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110911,Z-2156-2012,Philips MultiDiagnost Eleva with Flat Detector  (MD Eleva FD)Model: 708034    Product Usage:  Philips X-ray System,Philips,2,CDRH,8/7/2012,8/8/2012 21:00,3/26/2013,Philips Healthcare Inc.,"When doing a 3 Dimensional Rotational Angiography (3DRA) the 3D reconstruction does not always start, even when all images have been acquired.",2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=111025,Z-2153-2012,"Varian brand Varian ARIA Oncology Information System, Import Export  application, v 11.0; Reference/FSCA Identifier: CP-08847; Model Number: HIT; Product is manufactured and distributed by Varian Medical Systems Inc., Palo Alto, CA       The ARIA Radiation Oncology product is a treatment plan and image management application. It enables the authorized user to enter, access, modify, store and archive treatment plan and image data from diagnostic studies, treatment planning, simulation, plan verification and treatment. ARIA Radiation Oncology also stores the treatment histories including dose delivered to defined sites and provides tools to verify performed treatments. ARIA also includes optional tools to manage the oncology department's clinical and business information.",Varian,2,CDRH,8/7/2012,8/8/2012 21:00,7/1/2013,"Varian Medical Systems, Inc. Oncology Systems",A software anomaly has been identified with the Import Export Application version 11.0 where  MLC leaf positions for plans using BrainLab m3 and mMLC are incorrectly imported.,2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110292,Z-2180-2012,"AngioDynamics Angiographic catheter --- Soft-Vu (JB-1) Non-braided. --- Size: 5F; Length: 100cm; designed to accept guidewire: .035 in. --- Catalog No. [REF]: 10734201. Packaged in boxes of 5 catheters each, with manufacturer listed as AngioDynamics, Inc., Queensbury, NY USA.    Intended use: angiographic diagnosis.",Soft-Vu Angiographic Catheter,2,CDRH,8/9/2012,8/9/2012 21:00,2/10/2016,Angiodynamics Worldwide Headquarters,AngioDynamics is recalling one lot of Soft-Vu Angiographic catheters because one of the catheter pouches within the outer box may be mislabeled.,2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=111119,Z-2181-2012,"Kimberly Clark Patient Warming System - Model 1000 Control Unit.     Kimberly Clark Patient Warming System - Model 1000 Control Unit and Energy Transfer Pads is a thermal regulating system, indicated for monitoring and controlling patient temperature.",Kimberly Clark Patient Warming System - Model 1000 Control Unit.,2,CDRH,8/9/2012,8/9/2012 21:00,9/5/2012,Kimberly-Clark Corporation,"A defect of the ""fuse holder"" can lead to a Control Unit failure that may cause the device to lose its ability to warm and maintain set temperature and may also result in excessive heat with the fuse assembly that could lead to the generation of smoke.",2012,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=107652,Z-2107-2012,"Smiths Medical, Medfusion Syringe Infusion Pump, Model 4000, Software Version  V1.0 & V1.1, Reorder Numbers 4000-0100-50, 4000-0100-95, 4000-0101-50, 4000-0101-51, and 4000-0101-78.    Designed for use in care areas for the administration of fluids requiring precisely controlled infusion rates.",Medfusion 4000 V1.0 &V1.1 Syringe Infusion Pump,1,CDRH,8/1/2012,8/1/2012 21:00,11/14/2012,"Smiths Medical ASD, Inc.","Smiths Medical has identified a software anomaly in the Medfusion 4000 Syringe Infusion Pump that causes a device history log corruption and triggers a Watchdog Fail-Safe alarm.  When the device exhibits this failure mode, visual and audible alarms will sound and the device ceases operation.",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=109495,Z-1982-2012,"Stryker Orthopaedics, Definition PM Femoral Hip Stem Catalog Numbers 6265-3-099 through 6265-3-107.  Howmedica Osteonics Corp. 325 Corporate Drive, Mahwah, NJ 07430. A subsidiary of Stryker Corp.  Stryker France, ZAC Satorlas Green Pusignan, Av De Satolas Green 69881 Meyzeiu, Cedex France.  Made in Ireland.    The Definition PM femoral hip stem is a forged, collared, straight stem with an integral premantle (PM) design. The Poly Methyl Methacrylate (PMMA) and Barium Sulphate (BaSO4) premantle is integral to the design as it aligns, centralizes and pressurizes the stem within the femoral canal. The forged stem is first grit blasted proximally and then the premantle is applied through an infection molding process.",Stryker Orthopaedics,2,CDRH,7/10/2012,7/10/2012 21:00,3/19/2015,Stryker Howmedica Osteonics Corp.,Stryker Orthopaedics has become aware of the potential for cracking of the PMMA coating on their PM COCR Hip Stem product.,2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=95926,Z-1941-2012,Victory 9 with Power Seat (SC609PS)    Motorized wheelchair with elevating seat.,Victory 9 with Power Seat,2,CDRH,7/3/2012,7/3/2012 21:00,3/22/2013,Pride Mobility Products Corp,"The main harness connector was manufactured without the required back shield sealing protection. As a result, there is the potential for water to seep through the nonconforming harness.",2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110296,Z-1986-2012,"Philips HeartStart MRx M3536A Defibrillator/Monitor with Software R.03.03    The Heartstart MRx is for use for the termination of ventricular tachycardia and ventricular fibrillation. The device is for use by qualified medical personnel trained in the operation of the device and qualified by training in basic life support, advanced cardiac support, or defibrillation. It must be used by or on the order of a physician",Philips Healthcare,2,CDRH,7/11/2012,7/11/2012 21:00,8/14/2013,Philips Healthcare Inc.,Defibrillator/monitor cannot analyze an ECG report during acquisition of 12 lead ECG,2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110437,Z-2237-2012,i-STAT cTnI cartridges      Product Usage:  The i-STAT cTnl test is an in vitro diagnostic test for the quantitative measurement of cardiac troponin I in heparinized whole blood or plasma samples. Cardiac I troponin measurement cane be used as an aid in the diagnosis and treatment of myocardial infarction and in the risk stratification of patients with acute coronary syndromes with respect to their relative risk of mortality.,i-STAT cTnI cartridges,2,CDRH,8/21/2012,8/22/2012 21:00,2/19/2013,Abbott Point Of Care Inc.,Abbott Point of Care has determined that i-Stat CTNL cartridges have the potential to exhibit incorrectly elevated cardiac troponin I results.  This recall was expanded on July 19 2012 to include additional information regarding user documentation.,2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=107231,Z-1064-2012,Siemens syngo Imaging XS.     Radiological image processing system.,Siemens syngo Imaging XS,2,CDRH,2/20/2012,2/20/2012 21:00,9/29/2012,"Siemens Medical Solutions USA, Inc","In September 2011 firm issued two Customer Safety Advisory Notices for syngo Imaging XS.  Firm became aware of an unintended behavior when using syngo Imaging XS, version VA70A and VA70B with Client/Server Installations.  Loading additional images/series from the Patient Browser using the thumbnails may cause unintended deletion of images/series.  In response, firm issued a Customer Safety Advisor",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106729,Z-1082-2012,"Microsoft Amalga - previously known as Microsoft Amalga Unified Intelligence System (UIS) 2009    Product Usage:  Microsoft Amalga UIS 2009 enables healthcare providers to create a comprehensive continually updated data ecosystem to aggregate, store, display, and share disparate data either coming from many source systems or directly entered by end users for rapid self-service data exploration and analysis by front line managers, clinicians and ancillary staff. Furthermore, Amalga UIS allows healthcare providers to rapidly create new applications to respond to evolving business and clinical needs.",Microsoft Amalga Unified Intelligence System,2,CDRH,2/22/2012,2/22/2012 21:00,12/12/2012,Microsoft Corporation Health Solutions Group,"Healthcare providers reported that when sharing a single browser session on Amalga Web, patient A's data can be displayed under patient B's name.",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=107379,Z-1127-2012,Siemens syngo.plaza with software version VA20B_HF04    Product Usage:  Radiological image processing system,Siemens syngo.plaza with software version VA20B_HF04,2,CDRH,2/29/2012,2/29/2012 21:00,9/29/2012,"Siemens Medical Solutions USA, Inc","There is a potential malfunction when using syngo.plaza VA20B_HF04 with USB dongle and archive license.  In syngo.plaza VA20B_HF04, there is a scenario where data in Short-Term Storage (STS) could reaming unprotected and not archived.  this can happen when an archive server with a USB dongle-based license is enabled with auto archiving.  If the disk fill level is reached which triggers auto deleti",2012,1.0,1.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=107164,Z-1125-2012,"Philips Intellispace Portal, Release 4.0.0.   For storing, processing and management of electronic information/data  Model: 881001.    Indicated for use as a diagnostic device.",Philips Intellispace Portal,2,CDRH,2/29/2012,2/29/2012 21:00,,Philips Medical Systems Nederlands,There maybe incorrect values in the diffusion/perfusion maps.,2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106831,Z-1093-2012,"GE Healthcare, LOGIQ S8 DIAGNOSTIC ULTRASOUND SYSTEM with R1.1.0 Software.     Intended for use by a qualified physician for ultrasound evaluation of Fetal; Abdominal; Pediatric; Small Organ; Peripheral Vascular, etc.",LOGIQ S8 DIAGNOSTIC ULTRASOUND SYSTEM,2,CDRH,2/23/2012,2/23/2012 21:00,7/6/2012,"GE Healthcare, LLC","GE Healthcare has become aware of a potential safety issue where an image from a different patient, or an image from the current patient with title information from a different patient maybe noticed.",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106985,Z-1101-2012,"Oral-Eze (R) Oral Fluid Collection System, manufactured by Capitol Vial, Inc., Auburn, AL  36832    Product Usage:  IVD for drugs of abuse",Oral-Eze (R) Oral Fluid Collection System,2,CDRH,2/24/2012,2/24/2012 21:00,8/24/2012,Capitol Vial Inc,"Low buffer fill volumes on Oral-Eze, an oral fluid collection system.",2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=111087,Z-2219-2012,syngo Dynamics Version 9.5,syngo Dynamics Version 9.5,2,CDRH,8/17/2012,8/17/2012 21:00,7/15/2013,"Siemens Medical Solutions, USA, Inc","If multiple uncompressed images/clips are sent to the syngo Dynamics server, around the same time, it is possible for an image from a patient to be placed in another patient's study.",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=110692,Z-2229-2012,Sunquest Laboratory SMART & Sunquest Laboratory SMART Select    Product Usage:  for clinical use,Sunquest Laboratory SMART and SMART Select,3,CDRH,8/20/2012,8/21/2012 21:00,9/4/2012,"Sunquest Information Systems, Inc.","In GUI inquiry, searching by ID (CID) may return the wrong patient demographic data if the accession number associated to the CID is no longer inactive.",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=84557,Z-2282-2012,Whole Body X--ray Scanner    This device is indicated as a whole body volume CT system. The system produces volumes of up to 320 axial slices in a single rotation.,"Aquilion One CT System, TSX-301A/2",2,CDRH,8/28/2012,8/28/2012 21:00,9/4/2012,Toshiba American Medical Systems Inc,"1. It has been found that in raw data processing for Go&Return helical scanning, when the raw data acquired in the first scan (Go) and that acquired in the second scan (Return) are selected and reconstructed at one time, incorrect couch positions and scan times are displayed on the reconstructed images for the data acquired by Return scanning, while all related information is displayed on the reco",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=111482,Z-2272-2012,Sunquest Laboratory LabAccess Results Workstation (LARS),Sunquest Laboratory LabAccess Results Workstation,2,CDRH,8/24/2012,8/24/2012 21:00,8/24/2012,"Sunquest Information Systems, Inc.",The recall was initiated because Sunquest has confirmed that the Sunquest Laboratory LabAccess Results Workstation (LARS) may file results to the wrong patient by incorrectly combining results.,2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=109489,Z-1705-2012,"Product is the Spacelabs Medical Xprezzon Bedside Monitor, Model 91393.    The Xprezzon Bedside Monitor is intended to alert the user to alarm conditions that are reported by Spacelabs Healthcare parameter modules and/or other devices via Flexport interfaces. The patient monitors are also capable of displaying alarm conditions on other monitors that are on the network through the Alarm Watch feature. It can also function as a generic display or computer terminal. It is intended for use under the direct supervision of a licensed healthcare practitioner, or by personnel trained in proper use of the equipment in a hospital environment. It passively displays data generated by Spacelabs parameter modules, Flexport interfaces, and other Spacelabs SDLC based products as waveform and numeric displays, trends and alarms. Key monitored parameters available on this model, when employing the Spacelabs Command Module, consist of ECG, respiration, invasive and noninvasive blood pressure, SpO2, temperature and cardiac output.","Model 91393, Xprezzon Bedside Monitor",2,CDRH,6/5/2012,6/5/2012 21:00,5/7/2013,"Spacelabs Healthcare, Llc","The screw used to connect the external power supply to the Spacelabs Medical Xprezzon Bedside Monitor, Model 91393, may damage an internal capacitor.  The damage may result in an inability of the monitor to power on, power off, or involuntarily shut down.",2012,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106410,Z-0827-2012,"Siemens syngo.plaza VA20A  Server Farm setup integrated to a RIS,  model number 10592457.","syngo.plaza VA20A, model number 10592457",2,CDRH,1/20/2012,1/20/2012 21:00,1/24/2014,"Siemens Medical Solutions USA, Inc",The firm has become aware of the potential for an unintended merge of multiple patients when using syngo.plaza  version VA20 with Server Farm setup integrated to a RIS.  Sporadically it can happen that certain Patient IDs in the database are deleted and sent to NULL.  This can cause incorrect merging with patients that already had a NULL Patient ID.,2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=105511,Z-0842-2012,Terumo Cardiovascular Systems CAPIOX (r) SX18 Hollow Fiber Oxygenator LOT: HF22 . 2010-04 The X-coated Capiox SX18 Hollow Fiber Oxygenators with Detachable Hardshell Reservoir are used to exchange gases between extracorporeal blood and a gaseous environment during cardiopulmonary bypass procedures. The integral heat exchanger is used to warm or cool the blood or perfusion fluid and the detachable hardshell reservoir is used to store blood during extracorporeal circulation from both the venous line and the cardiotomy line. The reservoir contains a venous section that is comprised of a filter and defoamer to facilitate air bubble removal.,CAPIOX SX18 Hollow Fiber Oxygenator w/Detachble Hardshell Reservoir,3,CDRH,1/24/2012,1/24/2012 21:00,2/29/2012,Terumo Cardiovascular Corporation,Complaints were received of expired X-coated Capiox SX18 Hollow Fiber oxygenators.,2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=81907,Z-1436-2012,Abacus TPN Calculating Software    Product Usage:  LIMS Windows-based program for order entry and TPN calculation.,Abacus TPN Calculating Software,1,CDRH,5/25/2012,5/25/2012 21:00,9/12/2012,Baxa Corporation,Ordering salt-based ingredients on an ion-based template resulted in medication errors when calculating amounts of ingredients required.,2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=108033,Z-1612-2012,"Fresenius Medical Naturalyte Acid Concentrate for bicarbonate Dialysis 45x , 55 gallons (208.2 Liters)  Cat. No. 13-2251-0.    NaturaLyte liquid acid concentrate is formulated to be used with a three stream hemodialysis machine which is calibrated for acid and bicarbonate concentrates.",Naturalyte Acid Concentrate,2,CDRH,5/15/2012,5/15/2012 21:00,1/28/2014,"Fresenius Medical Care Holdings, Inc.",Sodium content does not meet product requirements,2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=108199,Z-1383-2012,Siemens Axiom Luminos dRF solid state x-ray imager     Solid state x-ray imager (flat panel/dig. imager),Siemens Axiom Luminos dRF solid state x-ray imager,2,CDRH,4/9/2012,4/9/2012 21:00,11/6/2014,"Siemens Medical Solutions USA, Inc","During regular product monitoring, Siemens became aware of a potential issue with the AXIOM Luminos dRF.  Firm became aware of a potential issue with torque wrenches - during a regular scheduled calibration of the wrench, it was discovered that the wrench was out of the specification.  The wrench was over-torquing approximately 21% for low-end readings (50 ftlbs) and 9% for high-end readings (250",2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=107698,Z-1206-2012,"Smiths Medical, Medfusion 3500 Syringe Pumps, Software version 5.0.0, Rx Only.      These pumps are indicated for use by healthcare professionals in the delivery of IV solutions, drug solutions, blood or blood products, and enteral feedings in continuous, intermittent, and body weight delivery modes.",Medfusion 3500 V5 Syringe Pumps,2,CDRH,3/14/2012,3/14/2012 21:00,7/25/2013,"Smiths Medical ASD, Inc.",Pumps rendered inoperable at power up (displaying a blank screen and alarm).,2012,0.0,1.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106445,Z-0705-2012,"GE LOGIQ E9 Diagnostic Ultrasound Systems running software versions R3.1.0 and R3.1.1.    The device is intended for use by a qualified physician for ultrasound evaluation of Fetal; Abdominal; Pediatric; Small Organ (breast, testes, thyroid); Neonatal Cephalic; Adult Cephalic; Cardiac (adult and pediatric); Peripheral Vascular; Musculo-skeletal Conventional and Superficial; Urology (including prostate); Transrectal; Transvaginal; Transesophageal and Intraoperative (abdominal, thoracic, vascular and neurosurgical).",GE LOGIQ E9 Diagnostic Ultrasound Systems running software versions R3.1.0 and R3.1.1.,2,CDRH,1/11/2012,1/11/2012 21:01,1/10/2013,"GE Healthcare, LLC","GE Healthcare has recently become aware of a potential safety issue associated with the data of your LOGIQ E9 system that may impact patient safety.    1 - User may notice an image from a different patient, or an image from the current patient with title information from a different patient.  2  Incorrect measurements/calculations on images, when viewed on the off-line review station.     As a re",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106832,Z-0805-2012,"GEMINI TF 16 PET/CT System (with software version 3.5.1 and 3.5.1.1), Model # 882470 & GEMINI TF 64 PET/CT System (with software version 3.5.1 and 3.5.1.1), Model #882471  Philips Medical Systems, Highland Heights, OH    The device is a diagnostic imaging system for fixed or mobile installations that combines Positron Emission Tomography (PET) and X-ray Computed Tomography (CT) systems.",Gemini TF 16 and Gemini TF 64 PET/CT Systems Software Versions 3.5.1 and 3.5.1.1,2,CDRH,1/18/2012,1/18/2012 21:00,2/22/2013,Philips Medical Systems (Cleveland) Inc,"Philips received notification by a customer of an issue relating to unwanted auto delete occurrences resulting in raw data being deleted and, in some cases, raw data being deleted immediately after scan acquisition but before images are reconstructed.",2012,1.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=106088,Z-0638-2012,"Octopus 900 Perimeter, EyeSuite Perimetry version i4.000 (Flash v. 2.1.4 & 2.1.5), Model Number:  Octopus 900, Distributed by:  Haag-Streit USA, Inc., 3535 Kings Mills Rd., Mason, OH  45040     Product Usage:  The OCTOPUS 900 Perimeter is designed for the examination, analysis and documentation of the field of sight, especially the light difference sensitivity and other functions of the human eye.",Octopus 900,2,CDRH,1/3/2012,1/11/2012 21:02,6/26/2014,Haag-Streit USA Inc,"Currently there is a possibility, at the start of the perimetry examination, for the background illumination of the cupola not to turn on.   If no illumination of cupola occurs, data obtained from the examination could provide the doctor with results that would appear to be better than actual.",2012,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=108354,Z-1464-2012,"Philips Digital Diagnost Systems with Eleva software version 2.x and stitching option    Intended use: Stationary radiographic system, Radiographic system, digital",Digital Diagnost,2,CDRH,4/26/2012,4/26/2012 21:00,3/13/2014,Philips Healthcare Inc.,"Potential misdiagnosis due to improperly automatically stitched images, improper image ruler handling.",2012,0.0,0.0,1.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=112681,Z-0606-2013,"GE Giraffe and Panda T-Piece Resuscitation System labeled ***T-Piece Neonatal Patient Circuit Kit Disposable with Size 1 Mask***M1091335 QTY: 10 T-Piece Disposable Circuit, QTY: 10, M1091316 T-Piece Disposable Circuit Kit with Mask  Size O;  M1091365 QTY: 10 T-Piece Disposable Circuit Kit with Mask, Size 1, Lot 1981713 *** Ohmeda Medical, A Division of Datex-Ohmeda, Inc. A General Electric Company Laurel, MD 20723 USA MADE IN USA***    Provides the basic equipment required for pulmonary resuscitation of infants.",Giraffe and Panda Warmer T-Piece Resuscitation System,1,CDRH,12/26/2012,12/26/2012 21:00,4/14/2014,"GE Healthcare, LLC",Disposable T-Piece circuits used with resuscitation systems are unable to achieve maximum Peak Inspiratory Pressure (PIP) during the pre-use check out procedure.,2012,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=114063,Z-0616-2013,"Brookstone Heated Body Bean, electrically heated   SKU numbers: 734863 (Blue), 734864 (Plum), 734865 (Red).  Brookstone 3 in 1 wrap ,SKU734397 (Brown).    The Products are liquid filled bean shaped pouches that are electrically heated and then detached from the charger prior to use.",Brookstone Heated Body Bean,2,CDRH,12/27/2012,12/27/2012 21:00,6/13/2013,"Brookstone Company, Inc.",Additional Warning Statement  to prevent burns to the skin,2012,0.0,0.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=111946,Z-2321-2012,"AmeriWater MRO Dialysis RO+ System, AmeriWater 1303 Stanley Avenue, Dayton, OH 45404 (800) 535-5585 www.AMERIWATER.com.    The AmeriWater MRO Portable Reverse Osmosis Systems are water treatment systems intended for use in hemodialysis applications. They are designed to pre-treat and purify potable water for use in making dialysate for hemodialysis and to meet current AAMI and Federal (U.S.) standards. The AmeriWater Portable MROS model is intended for use in a hospital, clinic, dialysis center, or for home care for single patient use. The AmeriWater Portable MRO1 model is for treatment of up to two patients in a hospital, clinic, or dialysis centers.",AmeriWater MRO Dialysis RO+ System,2,CDRH,9/6/2012,9/6/2012 21:00,4/17/2014,AmeriWater Inc,"The firm was notified that a malfunction of the device was caused by an incorrect fuse 32 volt 15 amp fuses instead of 250 volt 15 amp fuses, that was installed in the water system.  The incorrect fuse may result in excessive heat in the fuse holder eventually resulting in failure of the device to operate.",2012,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=112079,Z-2380-2012,"Spacelabs Ultraview DM3 Monitor  Model Number: 91330-NT    The Ultraview DM3 Monitor is indicated for use by health care professionals for monitoring patient vital signs. The Ultraview DM3 Monitor is intended for monitoring, recording, and alarming basic vital signs on adult and pediatric patients. Monitored parameters include SpO2, pulse rate, NIBP, and temperature.",Ultraview DM3 Monitor,2,CDRH,9/14/2012,9/14/2012 21:00,9/18/2012,Zoe Medical Incorporated,"Unit fails to power up, resulting in an equipment alarm",2012,0.0,1.0,0.0
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=111675,Z-2332-2012,"Sunquest Laboratory    Sunquest Laboratory is intended for use by professionals working in a clinical laboratory. Sunquest Laboratory is intended for use only by professionals who have received extensive training in the use of the software. Sunquest Laboratory is controlled via userdefined security levels, which allow the laboratories to manage data security and integrity. The system is marketed as an automated solution for managing laboratory processes, including: "" Patient registration "" Order entry and order modification "" Specimen collection, verification, suitability, and distribution "" Quality assurance checking "" Workload recording "" Billing charge capture "" Standards and controls recording "" Test order result inquiry and reporting Organism susceptibility and epidemiology records "" Microbiology culture direct examination and observation recording "" Outreach clients, specimens, and results "" Client-specific reporting capabilities "" Inbound client service request tracking "" Historical data Clients that use the Sunquest Blood Bank system should refer to the intended use statement found in the Blood Bank System Overview Users Guide.",Sunquest Laboratory,2,CDRH,9/7/2012,9/7/2012 21:00,10/2/2012,"Sunquest Information Systems, Inc.","Sunquest is recalling Sunquest Laboratory versions 6.1.0125 through 6.1.0139, 6.2.1, 6.2.2, 7.0, and 7.0.1 because when the Windows-based merge application is used and the ""Event merge across patients"" option is used, a receiving system (for example a HIS or CoPath system) may interpret the event merge as a full patient merge.  This occurs because a trigger from the Laboratory system for the event",2012,0.0,0.0,1.0
